,seller,ovrall_rating,rating,date,desc,comment
2864,Gbgames,91%Positive feedback|10099,#icon-negative,"Jun 04, 2019",User bought The Sims 4 Origin Key GLOBAL,
2865,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 04, 2019",User bought Call of Duty: Black Ops II Steam Key GLOBAL,my code didnt work
2866,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 04, 2019",User bought Sniper Elite 3 Steam Key GLOBAL,
2867,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 04, 2019",User bought Sid Meier's Civilization VI Steam Key GLOBAL,
2868,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 04, 2019",User bought Cities: Skylines Steam Key GLOBAL,
2869,Gbgames,91%Positive feedback|10099,#icon-negative,"Jun 04, 2019",User bought Call of Duty: Black Ops Steam Key GLOBAL,"It's from ****ing **** of course it ****s
"
2870,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 04, 2019",User bought Prey (2017) Steam Key GLOBAL,
2871,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 04, 2019",User bought Conan Exiles Steam Key GLOBAL,
2872,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 04, 2019",User bought Overwatch Battle.net Key GLOBAL,
2873,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 03, 2019",User bought Spec Ops: The Line Steam Key GLOBAL,
2874,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 03, 2019",User bought Call of Duty: Black Ops II Steam Key GLOBAL,
2875,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 03, 2019",User bought SUPERHOT Steam Key GLOBAL,Took a while to get thief simulator but i got it in the end
2876,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 03, 2019",User bought Call of Duty: Black Ops II Steam Key GLOBAL,
2877,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 03, 2019",User bought LEGO Harry Potter: Years 1-4 Steam Key GLOBAL,
2878,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 03, 2019",User bought Call of Duty 4: Modern Warfare Steam Key GLOBAL,
2879,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 03, 2019",User bought Wolfenstein: The Old Blood Steam Key GLOBAL,
2880,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 03, 2019",User bought Sid Meier's Civilization V: Complete Edition Steam Key GLOBAL,The best Sid Meier's Civilization ever!
2881,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 03, 2019",User bought Minecraft: Windows 10 Edition Microsoft Key GLOBAL,13cb3a26-5ecb-466c-abfe-211174bceab1
2882,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 03, 2019",User bought Human: Fall Flat Steam Key GLOBAL,<3333
2883,Gbgames,91%Positive feedback|10099,#icon-negative,"Jun 03, 2019",User bought Space Engineers Steam Key GLOBAL,The game Doesnt work
2884,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 03, 2019",User bought Sid Meier's Civilization VI Steam Key GLOBAL,
2885,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 03, 2019",User bought Fallout 4 Steam Key GLOBAL,Good :DD
2886,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 03, 2019",User bought The Sims 4 Origin Key GLOBAL,
2887,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 02, 2019",User bought Total War: WARHAMMER Steam Key GLOBAL,
2888,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 02, 2019",User bought Battlefield 3 Premium Edition Origin Key GLOBAL,i am sorry it **** i was not aware of how to use it
2889,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 02, 2019",User bought Arma 3 STEAM CD-KEY GLOBAL,
2890,Gbgames,91%Positive feedback|10099,#icon-negative,"Jun 02, 2019",User bought Total War: ROME II - Emperor Edition Steam Key GLOBAL,****
2891,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 02, 2019",User bought Project CARS 2 Steam Key GLOBAL,
2892,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 02, 2019",User bought Fallout 4 Season Pass Key Steam GLOBAL,
2893,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 02, 2019",User bought Call of Duty: Black Ops II Steam Key GLOBAL,"The best site to get games on discount!!! Haven't had a truncation problem yet!!
4c6edd62-9dbd-4249-a7d4-51cefa2655cd"
2894,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 02, 2019",User bought Total War: WARHAMMER Steam Key GLOBAL,
2895,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 02, 2019","User bought Warhammer 40,000: Dawn of War III Steam Key GLOBAL",Thx!!
2896,Gbgames,91%Positive feedback|10099,#icon-negative,"Jun 02, 2019",User bought Call of Duty: Black Ops Steam Key GLOBAL,Invalid key
2897,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 01, 2019",User bought Surviving Mars Steam Key GLOBAL,
2898,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 01, 2019",User bought Surviving Mars Steam Key GLOBAL,
2899,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 01, 2019",User bought Killing Floor 2 - Deluxe Edition Steam Key GLOBAL,
2900,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 01, 2019",User bought Euro Truck Simulator 2 Steam Key GLOBAL,
2901,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 01, 2019",User bought Human: Fall Flat Steam Key GLOBAL,
2902,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 01, 2019",User bought Diablo 3: Rise of the Necromancer Pack Battle.net Key GLOBAL,Worked!
2903,Gbgames,91%Positive feedback|10099,#icon-positive,"Jun 01, 2019",User bought Project CARS 2 Steam Key GLOBAL,
2904,Gbgames,91%Positive feedback|10099,#icon-positive,"May 31, 2019",User bought Dark Souls II: Scholar of the First Sin Steam Key GLOBAL,
2905,Gbgames,91%Positive feedback|10099,#icon-positive,"May 31, 2019",User bought Overwatch Battle.net Key GLOBAL,awesome
2906,Gbgames,91%Positive feedback|10099,#icon-positive,"May 31, 2019",User bought Euro Truck Simulator 2 Steam Key GLOBAL,l
2907,Gbgames,91%Positive feedback|10099,#icon-positive,"May 31, 2019",User bought Dead Island Definitive Collection Steam Key GLOBAL,
2908,Gbgames,91%Positive feedback|10099,#icon-positive,"May 31, 2019",User bought Fallout 3 Steam Key GLOBAL,
2909,Gbgames,91%Positive feedback|10099,#icon-x,"May 31, 2019",User bought Jalopy Steam Key GLOBAL,Auto rate changed.
2910,Gbgames,91%Positive feedback|10099,#icon-negative,"May 31, 2019",User bought Battlefield 3 Premium Edition Origin Key GLOBAL,my activation code does not work
2911,Gbgames,91%Positive feedback|10099,#icon-x,"May 31, 2019",User bought Jalopy Steam Key GLOBAL,Auto rate changed.
2912,Gbgames,91%Positive feedback|10099,#icon-positive,"May 30, 2019",User bought Wolfenstein: The Old Blood Steam Key GLOBAL,
2913,Gbgames,91%Positive feedback|10099,#icon-positive,"May 30, 2019",User bought Ori and the Blind Forest: Definitive Edition Steam Key GLOBAL,
2914,Gbgames,91%Positive feedback|10099,#icon-positive,"May 30, 2019",User bought Project CARS Steam Key GLOBAL,
2915,Gbgames,91%Positive feedback|10099,#icon-positive,"May 30, 2019",User bought Euro Truck Simulator 2 - Scandinavia Steam Key GLOBAL,
2916,Gbgames,91%Positive feedback|10099,#icon-positive,"May 30, 2019",User bought Euro Truck Simulator 2 - Vive la France! Steam Key GLOBAL,
2917,Gbgames,91%Positive feedback|10099,#icon-positive,"May 30, 2019",User bought Euro Truck Simulator 2 - Italia Steam PC Key GLOBAL,
2918,Gbgames,91%Positive feedback|10099,#icon-positive,"May 30, 2019",User bought Euro Truck Simulator 2 - Beyond the Baltic Sea Steam Key GLOBAL,
2919,Gbgames,91%Positive feedback|10099,#icon-positive,"May 30, 2019",User bought Assassin's Creed Unity XBOX LIVE XBOX ONE Key GLOBAL,
2920,Gbgames,91%Positive feedback|10099,#icon-positive,"May 29, 2019",User bought Call of Duty: Black Ops Steam Key GLOBAL,Key was valid and worked.
2921,Gbgames,91%Positive feedback|10099,#icon-positive,"May 29, 2019",User bought Minecraft: Windows 10 Edition Microsoft Key GLOBAL,
2922,Gbgames,91%Positive feedback|10099,#icon-positive,"May 29, 2019",User bought Kerbal Space Program Steam Key GLOBAL,Works perfectly.
2923,Gbgames,91%Positive feedback|10099,#icon-positive,"May 29, 2019",User bought Call of Duty: Black Ops II Steam Key GLOBAL,hi mom
2924,Gbgames,91%Positive feedback|10099,#icon-positive,"May 29, 2019",User bought Call of Duty 4: Modern Warfare Steam Key GLOBAL,
2925,Gbgames,91%Positive feedback|10099,#icon-positive,"May 29, 2019",User bought Xbox Game Pass 30 Days Trial GLOBAL,
2926,Gbgames,91%Positive feedback|10099,#icon-positive,"May 29, 2019",User bought Grid 2 Steam Key GLOBAL,
2927,Gbgames,91%Positive feedback|10099,#icon-negative,"May 29, 2019",User bought Call of Duty: Black Ops II Steam Key GLOBAL,it didn't work
2928,Gbgames,91%Positive feedback|10099,#icon-positive,"May 28, 2019",User bought American Truck Simulator Steam Key GLOBAL,
2929,Gbgames,91%Positive feedback|10099,#icon-negative,"May 28, 2019",User bought Total War: WARHAMMER Steam Key GLOBAL,Invalid key
2930,Gbgames,91%Positive feedback|10099,#icon-positive,"May 28, 2019",User bought Sid Meier's Civilization VI Steam Key GLOBAL,
2931,Gbgames,91%Positive feedback|10099,#icon-positive,"May 28, 2019",User bought Darkest Dungeon Steam Key GLOBAL,key worked
2932,Gbgames,91%Positive feedback|10099,#icon-positive,"May 28, 2019",User bought The Sims 4 Origin Key GLOBAL,
2933,Gbgames,91%Positive feedback|10099,#icon-positive,"May 28, 2019",User bought Grand Theft Auto Online: The Whale Shark Cash Card XBOX LIVE 3 500 000 Key GLOBAL,its so amazing 
2934,Gbgames,91%Positive feedback|10099,#icon-positive,"May 28, 2019",User bought Cities: Skylines - Mass Transit Steam Key GLOBAL,
2935,Gbgames,91%Positive feedback|10099,#icon-positive,"May 27, 2019",User bought SWORD ART ONLINE: Fatal Bullet Steam Key GLOBAL,
2936,Gbgames,91%Positive feedback|10099,#icon-positive,"May 27, 2019",User bought Dragon Ball Xenoverse 2 Steam Key GLOBAL,"Great service, quick and easy and I received my products.
a8e1d1eb-a69f-4909-90ed-5b608956fc61."
2937,Gbgames,91%Positive feedback|10099,#icon-positive,"May 27, 2019",User bought Killing Floor 2 - Deluxe Edition Steam Key GLOBAL,
2938,Gbgames,91%Positive feedback|10099,#icon-positive,"May 27, 2019",User bought The Flame in the Flood Steam Key GLOBAL,works. thanks!
2939,Gbgames,91%Positive feedback|10099,#icon-positive,"May 27, 2019",User bought Minecraft: Windows 10 Edition Microsoft Key GLOBAL,works. thanks
2940,Gbgames,91%Positive feedback|10099,#icon-positive,"May 27, 2019",User bought Worms Revolution Gold Edition Steam Key GLOBAL,"I bought that game on other game's site but there was big big problems to get mz kez and money go away ... Super high  plus for you g2A for speed,and easy shopping  maybe that would be my new mainly page to buy games"
2941,Gbgames,91%Positive feedback|10099,#icon-positive,"May 27, 2019",User bought Hearts of Iron IV: Cadet Edition Steam Key GLOBAL,VMMXP-CAV4C-PZZLB
2942,Gbgames,91%Positive feedback|10099,#icon-positive,"May 27, 2019",User bought Sniper Elite 4 Steam Key GLOBAL,
2943,Gbgames,91%Positive feedback|10099,#icon-positive,"May 27, 2019",User bought F1 2018 Steam Key GLOBAL,to dear
2944,Gbgames,91%Positive feedback|10099,#icon-positive,"May 27, 2019",User bought Call of Duty: Black Ops Steam Key GLOBAL,I'm glad the key worked without issue. 
2945,Gbgames,91%Positive feedback|10099,#icon-positive,"May 27, 2019",User bought Dark Souls III Deluxe Edition Steam Key GLOBAL,
2946,Gbgames,91%Positive feedback|10099,#icon-positive,"May 27, 2019",User bought Call of Duty: Black Ops Steam Key GLOBAL,
2947,Gbgames,91%Positive feedback|10099,#icon-negative,"May 27, 2019",User bought Minecraft: Windows 10 Edition Microsoft Key GLOBAL,"i got fold
"
2948,Gbgames,91%Positive feedback|10099,#icon-negative,"May 27, 2019",User bought Minecraft: Windows 10 Edition Microsoft Key GLOBAL,
2949,Gbgames,91%Positive feedback|10099,#icon-positive,"May 27, 2019",User bought Call of Duty: Black Ops II Steam Key GLOBAL,
2950,Gbgames,91%Positive feedback|10099,#icon-positive,"May 27, 2019",User bought Crusader Kings II - The Old Gods Steam Key GLOBAL,received and redeemed without any problems
2951,Gbgames,91%Positive feedback|10099,#icon-positive,"May 27, 2019",User bought Hearts of Iron IV: Cadet Edition Steam Key GLOBAL,
2952,Gbgames,91%Positive feedback|10099,#icon-positive,"May 26, 2019",User bought Assassin's Creed Unity XBOX LIVE XBOX ONE Key GLOBAL,muy agradecido 
2953,Gbgames,91%Positive feedback|10099,#icon-negative,"May 26, 2019",User bought Minecraft: Windows 10 Edition Microsoft Key GLOBAL,I want a refund
2954,Gbgames,91%Positive feedback|10099,#icon-positive,"May 26, 2019",User bought Killing Floor 2 - Deluxe Edition Steam Key GLOBAL,"it worked good :)
"
2955,Gbgames,91%Positive feedback|10099,#icon-positive,"May 26, 2019",User bought Human: Fall Flat Steam Key GLOBAL,a trusted seller
2956,Gbgames,91%Positive feedback|10099,#icon-positive,"May 26, 2019",User bought Fallout 4 Steam Key GLOBAL,
2957,Gbgames,91%Positive feedback|10099,#icon-positive,"May 26, 2019",User bought Project CARS 2 Steam Key GLOBAL,
2958,Gbgames,91%Positive feedback|10099,#icon-positive,"May 26, 2019",User bought Fallout 4 Steam Key GLOBAL,<3
2959,Gbgames,91%Positive feedback|10099,#icon-positive,"May 26, 2019",User bought Battlefield: Bad Company 2 Origin Key GLOBAL,This key actually worked compared to the other transactions i wasted money on
2960,Gbgames,91%Positive feedback|10099,#icon-positive,"May 26, 2019",User bought Killing Floor 2 - Deluxe Edition Steam Key GLOBAL,"Instant key and great value, would recommend seller."
2961,Gbgames,91%Positive feedback|10099,#icon-positive,"May 26, 2019",User bought Total War: ROME II - Emperor Edition Steam Key GLOBAL,"yaya i so hap enjoy mionnues 
"
2962,Gbgames,91%Positive feedback|10099,#icon-positive,"May 25, 2019",User bought Call of Duty: Black Ops Steam Key GLOBAL,
2963,Gbgames,91%Positive feedback|10099,#icon-positive,"May 25, 2019",User bought Grand Theft Auto Online: The Whale Shark Cash Card XBOX LIVE 3 500 000 Key GLOBAL,Took really good care of me instantly.
2964,Gbgames,91%Positive feedback|10099,#icon-positive,"May 25, 2019",User bought Project CARS 2 Steam Key GLOBAL,
2965,Gbgames,91%Positive feedback|10099,#icon-negative,"May 25, 2019",User bought Spore Origin Key GLOBAL,
2966,Gbgames,91%Positive feedback|10099,#icon-positive,"May 25, 2019",User bought Apple iTunes Gift Card NORTH AMERICA 5 USD iTunes,GOOD
2967,Gbgames,91%Positive feedback|10099,#icon-positive,"May 25, 2019",User bought SWORD ART ONLINE: Fatal Bullet Steam Key GLOBAL,
2968,Gbgames,91%Positive feedback|10099,#icon-positive,"May 25, 2019",User bought Call of Duty: Black Ops Steam Key GLOBAL,"worked great, it didn't seem like it was going to work at first but it was fine "
2969,Gbgames,91%Positive feedback|10099,#icon-positive,"May 25, 2019",User bought Grid 2 Steam Key GLOBAL,
2970,Gbgames,91%Positive feedback|10099,#icon-negative,"May 25, 2019",User bought Xbox Live GOLD Subscription Card XBOX LIVE GLOBAL 12 Months,
2971,Gbgames,91%Positive feedback|10099,#icon-positive,"May 25, 2019",User bought Sniper Elite 4 Steam Key GLOBAL,
2972,Gbgames,91%Positive feedback|10099,#icon-positive,"May 25, 2019",User bought HITMAN 2 Steam Key GLOBAL,"click lowest priced, buy, open key, go to steam, install, done. amazing!!"
2973,Gbgames,91%Positive feedback|10099,#icon-positive,"May 25, 2019",User bought Call of Duty: Black Ops Steam Key GLOBAL,THX
2974,Gbgames,91%Positive feedback|10099,#icon-positive,"May 24, 2019",User bought Total War: WARHAMMER Steam Key GLOBAL,
2975,Gbgames,91%Positive feedback|10099,#icon-positive,"May 24, 2019",User bought Playstation Plus CARD PSN NORTH AMERICA 365 Days,thank you
2976,Gbgames,91%Positive feedback|10099,#icon-positive,"May 24, 2019",User bought Killing Floor 2 - Deluxe Edition Steam Key GLOBAL,
2977,Gbgames,91%Positive feedback|10099,#icon-positive,"May 24, 2019",User bought PAYDAY 2 Steam Key GLOBAL,
2978,Gbgames,91%Positive feedback|10099,#icon-positive,"May 24, 2019",User bought Grid 2 Steam Key GLOBAL,pp
2979,Gbgames,91%Positive feedback|10099,#icon-positive,"May 24, 2019",User bought Call of Duty: Black Ops II Steam Key GLOBAL,
2980,Gbgames,91%Positive feedback|10099,#icon-positive,"May 24, 2019",User bought Grand Theft Auto Online: Tiger Shark Cash Card Rockstar 200 000 Key GLOBAL PC,
2981,Gbgames,91%Positive feedback|10099,#icon-negative,"May 24, 2019",User bought Xbox Live GOLD Subscription Card XBOX LIVE GLOBAL 12 Months,Tells me that the key has already been used. i was ****med
2982,Gbgames,91%Positive feedback|10099,#icon-positive,"May 24, 2019",User bought Assassin's Creed Unity XBOX LIVE XBOX ONE Key GLOBAL,Code worked great
2983,Gbgames,91%Positive feedback|10099,#icon-positive,"May 23, 2019",User bought Cyberdimension Neptunia: 4 Goddesses Online Steam Key GLOBAL,"Good buy, cheap buy."
2984,Gbgames,91%Positive feedback|10099,#icon-positive,"May 23, 2019",User bought South Park: The Stick of Truth Steam Key GLOBAL,
2985,Gbgames,91%Positive feedback|10099,#icon-negative,"May 23, 2019",User bought Total War: ROME II - Emperor Edition Steam Key GLOBAL,The key doesn't work
2986,Gbgames,91%Positive feedback|10099,#icon-positive,"May 23, 2019",User bought Euro Truck Simulator 2 - Italia Steam PC Key GLOBAL,
2987,Gbgames,91%Positive feedback|10099,#icon-positive,"May 23, 2019",User bought Ori and the Blind Forest: Definitive Edition Steam Key GLOBAL,"It worked really fast and well, for all 4 of them. i'll be using this site from now on."
2988,Gbgames,91%Positive feedback|10099,#icon-positive,"May 22, 2019",User bought PlayStation Network Gift Card 20 USD PSN UNITED STATES,
2989,Gbgames,91%Positive feedback|10099,#icon-positive,"May 22, 2019",User bought Total War: WARHAMMER Steam Key GLOBAL,
2990,Gbgames,91%Positive feedback|10099,#icon-positive,"May 22, 2019",User bought Assassin's Creed Unity XBOX LIVE XBOX ONE Key GLOBAL,"Muy confiable, no me vino fallada la clave, 10/10"
2991,Gbgames,91%Positive feedback|10099,#icon-positive,"May 22, 2019",User bought Playstation Plus CARD PSN NORTH AMERICA 365 Days,excellent service!
2992,Gbgames,91%Positive feedback|10099,#icon-positive,"May 22, 2019",User bought Human: Fall Flat Steam Key GLOBAL,
2993,Gbgames,91%Positive feedback|10099,#icon-negative,"May 22, 2019",User bought Jalopy Steam Key GLOBAL,Code is activited
2994,Gbgames,91%Positive feedback|10099,#icon-positive,"May 22, 2019",User bought Call of Duty: Black Ops II Steam Key GLOBAL,
2995,Gbgames,91%Positive feedback|10099,#icon-positive,"May 21, 2019",User bought Xbox Live GOLD Subscription Card XBOX LIVE GLOBAL 12 Months,
